pid,age,survey_year
620326103,33,2020
620326103,35,2022
620327101,37,2010
620327102,33,2014
620327102,35,2016
620328101,34,2014
620328101,36,2016
620328102,33,2012
620328102,35,2014
620329432,33,2012
620329432,35,2014
620329432,37,2016
620330103,35,2016
620330104,33,2020
620330104,35,2022
620330106,35,2020
620330106,37,2022
620330431,35,2020
620330431,37,2022
620331101,34,2010
620331101,36,2012
620331103,34,2012
620331103,36,2014
620332103,36,2014
620332104,33,2014
620332104,35,2016
620333104,34,2022
620333106,36,2020
620334432,35,2022
620335104,35,2010
620335104,37,2012
620336104,34,2010
620337102,34,2016
620337104,34,2016
620339102,33,2016
620340102,36,2014
620340103,35,2014
620341103,35,2016
620341104,34,2020
620341104,36,2022
620341105,35,2020
620341105,37,2022
620341603,34,2020
620342101,33,2016
620342101,37,2020
620342103,35,2022
620344101,37,2010
620344103,33,2014
620344103,35,2016
620345102,33,2016
620345102,37,2020
620345104,33,2020
620345104,35,2022
620353101,37,2010
620353103,37,2010
620354102,34,2010
620354102,36,2012
620355101,34,2010
620355101,36,2012
620355102,33,2012
620355102,37,2016
620359101,35,2010
620359101,37,2012
620360101,34,2016
620360431,34,2016
620361101,33,2014
620361101,35,2016
620361104,33,2014
620361104,35,2016
620362431,34,2014
620364101,33,2012
620371101,37,2010
620381102,34,2010
620390103,37,2022
620390431,33,2022
620393103,35,2010
620396101,33,2016
620396101,37,2020
620396102,33,2014
620396102,35,2016
620403102,35,2012
620409103,35,2022
620414101,34,2012
620414101,36,2014
620414102,33,2012
620414102,35,2014
620415101,33,2020
620415101,35,2022
620415104,33,2022
620416103,34,2016
620416103,37,2020
620416104,33,2016
620419101,34,2012
620419101,36,2014
620419102,37,2012
620420104,33,2020
620420104,35,2022
620420501,34,2022
620421104,35,2016
620421105,34,2012
620421105,36,2014
620423104,37,2016
620425103,34,2020
620425103,36,2022
620427103,34,2022
620427551,34,2022
620429103,33,2016
620429103,36,2020
620429104,33,2020
620429104,35,2022
620429105,35,2020
620429105,37,2022
620429107,34,2020
620429107,36,2022
620430104,35,2016
620430105,33,2020
620430106,35,2020
620432104,35,2020
620432104,37,2022
620433101,37,2010
620436104,37,2010
620439103,34,2016
620439104,35,2016
620440101,33,2012
620440101,35,2014
620440102,37,2012
620442102,36,2016
620442103,34,2016
620442103,37,2020
620442106,35,2016
620442107,34,2020
620442107,36,2022
620443103,33,2022
620444104,34,2014
620444104,36,2016
620446103,34,2012
620446103,36,2014
620446104,34,2014
620446106,35,2020
620446106,37,2022
620449101,36,2010
620449106,33,2012
620449106,35,2014
620449106,37,2016
620451103,36,2022
620451104,34,2022
620452101,35,2010
620452101,37,2012
620453105,34,2020
620453105,36,2022
620454101,37,2010
620456101,36,2010
620457103,33,2020
620457103,35,2022
620457104,33,2022
620458101,37,2010
620460103,34,2016
620460104,36,2020
620464103,35,2010
620464103,37,2012
620464104,35,2012
620466103,35,2012
620466104,34,2012
620466104,37,2016
620466431,36,2016
620466432,34,2016
620468101,34,2010
620468101,36,2012
620471101,34,2010
620471101,36,2012
620471102,36,2010
620473103,34,2014
620473103,36,2016
620473104,36,2020
620473105,34,2016
620474103,34,2020
620476104,34,2022
620478101,34,2016
620478104,34,2020
620478104,36,2022
620480101,33,2016
620480101,37,2020
620480104,36,2020
620481101,37,2010
620484101,33,2010
620484101,35,2012
620484101,37,2014
620484102,37,2012
620490103,34,2014
620490103,36,2016
620490104,36,2020
620493103,33,2022
620494101,37,2010
620496104,34,2010
620496104,36,2012
620497101,37,2010
620497102,36,2010
620499103,34,2022
620500103,35,2020
620505101,34,2010
620505101,36,2012
620506101,37,2010
620508101,34,2012
620508101,36,2014
620508102,33,2014
620508102,35,2016
620512103,37,2012
620512104,35,2010
620512104,37,2012
620516101,37,2010
620516102,34,2014
620516102,36,2016
620518102,36,2010
620522104,37,2010
620534103,37,2012
620536101,34,2010
620536101,36,2012
620536104,37,2012
620536107,33,2022
620542101,36,2010
620542102,33,2012
620542102,35,2014
620542102,37,2016
620544101,37,2010
620544103,34,2010
620545101,34,2016
620545104,34,2016
620551103,36,2020
620551104,33,2020
620551104,35,2022
620553104,33,2020
620553104,35,2022
620554101,36,2010
620554102,37,2010
620555101,33,2012
620555101,35,2014
620555101,37,2016
620557103,34,2020
620557103,36,2022
620557104,36,2020
620557105,34,2022
620560105,36,2014
620561103,35,2014
620563101,36,2014
620563104,33,2014
620563104,35,2016
620564104,33,2016
620564106,33,2016
620568103,33,2020
620568103,35,2022
620568601,34,2020
620568601,36,2022
620569101,36,2010
620571103,34,2020
620571103,36,2022
620571104,33,2020
620571104,35,2022
620571531,34,2016
620571532,34,2016
620573103,35,2020
620573103,37,2022
620573501,33,2022
620575102,36,2010
620576103,33,2020
620576651,34,2020
620577104,33,2012
620577104,35,2014
620577104,37,2016
620579101,37,2010
620580103,34,2022
620583103,36,2010
620584103,36,2020
620588102,35,2010
620588102,37,2012
620590101,34,2010
620590101,36,2012
620590104,34,2010
620590104,36,2012
620591103,34,2022
620592603,36,2020
620593101,34,2012
620593101,36,2014
620593103,33,2010
620593103,35,2012
620593103,37,2014
620594101,36,2014
620594102,34,2014
620595101,36,2010
620595102,34,2012
620595102,36,2014
620597101,34,2014
620597101,36,2016
620597102,36,2010
620598101,37,2010
620599101,34,2014
620599101,36,2016
620599103,36,2020
620600103,34,2020
620601102,36,2010
620607103,34,2014
620607103,36,2016
620611103,37,2016
620614101,37,2012
620616581,37,2022
620616582,35,2022
620619101,34,2010
620619101,36,2012
620624103,34,2016
620624104,37,2022
620625102,33,2010
620625102,35,2012
620625102,37,2014
620626101,35,2010
620626101,37,2012
620628103,35,2012
620628103,37,2014
620628104,35,2016
620629101,37,2010
620629102,37,2010
620631403,34,2016
620631404,36,2020
620635103,33,2014
620635103,35,2016
620637101,37,2010
620638101,33,2022
620638102,33,2016
620638102,37,2020
620639103,33,2014
620639104,33,2012
620640103,33,2020
620640103,35,2022
620640104,33,2022
620642104,34,2014
620643104,34,2022
620644101,35,2010
620644101,37,2012
620644102,37,2010
620645103,33,2010
620645103,35,2012
620645103,37,2014
620645104,33,2012
620645104,35,2014
620645104,37,2016
620646101,34,2020
620646101,36,2022
620647103,37,2010
620647104,34,2010
620647104,36,2012
620650103,33,2020
620650103,35,2022
620650501,34,2020
620650501,36,2022
620651551,37,2016
620653104,36,2020
620654104,36,2020
620654601,34,2020
620655103,34,2014
620655103,36,2016
620655104,33,2016
620655104,36,2020
620657103,34,2022
620661102,36,2010
620667101,37,2010
620667102,33,2010
620667102,35,2012
620667102,37,2014
620673101,37,2010
620675102,37,2010
620675103,33,2022
620686101,34,2016
620686103,33,2016
620689101,33,2016
620689101,36,2020
620689105,33,2010
620689105,35,2012
620689105,37,2014
620689106,33,2014
620689106,35,2016
620689431,35,2020
620689431,37,2022
620691103,34,2010
620691103,36,2012
620695104,33,2020
620695104,35,2022
620696101,34,2012
620696101,36,2014
620696102,33,2012
620698104,36,2020
620698431,37,2016
620700102,36,2010
620701104,34,2016
620702102,36,2016
620703103,34,2022
620704101,35,2010
620704101,37,2012
620706101,37,2010
620707101,33,2016
620707101,37,2020
620707104,33,2012
620707104,35,2014
620707104,37,2016
620710102,33,2020
620714101,33,2016
620714101,37,2020
620714104,33,2010
620714104,37,2014
620715401,37,2012
620716101,34,2016
620716102,33,2012
620716102,35,2014
620718104,36,2022
620721103,35,2012
620721103,37,2014
620721104,36,2010
620723103,34,2016
620723104,36,2022
620725103,33,2016
620726103,36,2010
620726104,37,2010
620727106,34,2014
620727106,36,2016
620732103,33,2020
620732103,35,2022
620734103,33,2016
620734103,36,2020
620734104,36,2020
620736103,34,2020
620736103,36,2022
620737103,33,2012
620737103,35,2014
620737103,37,2016
620738101,35,2020
620738101,37,2022
620739104,34,2022
620739106,33,2022
620740103,33,2020
620740103,35,2022
620740104,35,2016
620741103,35,2012
620741104,33,2016
620741104,37,2020
620742103,33,2010
620742103,35,2012
620743101,36,2010
620746104,34,2022
620747102,34,2014
620747102,36,2016
620747103,33,2016
620747103,36,2020
620749101,36,2010
620752102,37,2020
620752103,37,2020
620755103,36,2020
620756103,34,2014
620756103,37,2016
620756104,35,2020
620756104,37,2022
620756109,35,2020
620756109,37,2022
620757103,37,2010
620757104,37,2010
620758101,36,2012
620758102,34,2020
620758102,36,2022
620761103,33,2020
620761103,35,2022
620763103,33,2020
620763431,35,2020
620763431,37,2022
620765101,33,2020
620765102,34,2022
620766531,33,2014
620766531,35,2016
620770102,33,2022
620771103,35,2020
620771103,37,2022
620771104,33,2020
620771105,34,2022
620772104,37,2010
620773101,36,2010
620780103,33,2016
620780103,37,2020
620780104,35,2020
620780104,37,2022
620780107,33,2014
620780107,35,2016
620783103,34,2022
620783551,33,2020
620783551,35,2022
620790103,33,2022
620791101,34,2010
620791101,36,2012
620793103,37,2010
620794103,33,2014
620794103,35,2016
620794104,35,2010
620794104,37,2012
620795103,33,2010
620795103,35,2012
620795103,37,2014
620795104,33,2012
620795104,35,2014
620795104,37,2016
620796431,36,2012
620797101,37,2010
620798102,34,2016
620799101,34,2012
620799101,36,2014
620799102,34,2010
620799102,36,2012
620801103,36,2012
620801104,34,2012
620801104,36,2014
620803103,33,2022
620804102,37,2012
620805101,37,2010
620811103,35,2014
620812101,33,2010
620812101,35,2012
620813103,33,2014
620813103,35,2016
620818105,33,2020
620818105,35,2022
620818106,34,2020
620818106,33,2022
620818602,34,2022
620822104,36,2010
620823106,33,2022
620826103,36,2014
620826104,33,2016
620826104,37,2020
620826106,33,2016
620829101,37,2010
620829102,36,2010
620831101,36,2010
620837101,34,2014
620837101,36,2016
620837102,36,2010
620838103,35,2014
620838103,37,2016
620839103,37,2012
620839104,35,2012
620839104,37,2014
620842103,36,2012
620842104,34,2014
620842104,36,2016
620845103,34,2016
620845104,33,2022
620845105,33,2016
620845105,36,2020
620847104,34,2014
620847104,36,2016
620847105,34,2016
620847106,34,2016
620847107,33,2016
620848101,35,2010
620848101,37,2012
620851102,36,2010
620852101,34,2012
620852101,36,2014
620852103,33,2014
620852103,35,2016
620852106,35,2016
620853103,34,2014
620853103,36,2016
620855101,34,2010
620855101,36,2012
620855103,36,2016
620856101,37,2010
620857106,33,2020
620858103,33,2020
620858103,35,2022
620858104,35,2020
620858104,37,2022
620863104,35,2020
620863104,37,2022
620863105,33,2016
620865551,34,2020
620865551,36,2022
620869103,35,2020
620869103,37,2022
620869431,33,2022
620871103,33,2016
620871105,34,2014
620871105,36,2016
620872101,33,2014
620872101,35,2016
620872102,34,2012
620872102,36,2014
620873103,36,2022
620878103,33,2012
620878103,35,2014
620878103,37,2016
620878104,34,2016
620879101,36,2010
620879102,36,2010
620880103,34,2016
620880104,34,2020
620880104,36,2022
620883103,33,2020
620883103,35,2022
620883104,34,2020
620883104,36,2022
620886102,36,2020
620888101,37,2010
620888104,35,2010
620888104,37,2012
620890103,34,2022
620890104,33,2022
620890501,33,2022
620892103,34,2020
620892103,36,2022
620894101,33,2010
620894101,35,2012
620894101,37,2014
620894103,33,2020
620894103,35,2022
620894104,33,2012
620894104,35,2014
620894104,37,2016
620897103,35,2020
620897103,37,2022
620897601,34,2020
620897601,36,2022
620898103,36,2010
620899504,33,2022
620900103,33,2012
620900103,37,2016
620900104,33,2016
620900104,37,2020
620901101,33,2012
620901101,35,2014
620901104,33,2012
620901104,35,2014
620901104,37,2016
620903103,34,2022
620904105,33,2012
620904105,35,2014
620905101,33,2014
620905101,35,2016
620905104,34,2016
620906101,34,2014
620906101,36,2016
620906102,33,2020
620906102,35,2022
620907104,33,2022
620908104,34,2020
620908104,36,2022
620908601,33,2022
620909103,34,2022
620910101,35,2010
620910101,37,2012
620910103,34,2014
620910103,37,2016
620911104,34,2010
620911104,36,2012
620911105,34,2012
620911106,34,2022
620913101,33,2012
620913101,35,2014
620913101,37,2016
620913103,34,2016
620914101,34,2012
620914101,36,2014
620916104,35,2010
620916104,37,2012
620916105,34,2010
620916105,36,2012
620918104,33,2016
620918104,36,2020
620918431,34,2022
620919102,36,2010
620920103,34,2022
620924101,36,2010
620924104,34,2010
620924104,36,2012
620925102,34,2010
620925102,36,2012
620925103,37,2010
620926104,34,2016
620927101,36,2010
620927103,34,2010
620927103,36,2012
620928103,35,2020
620928103,37,2022
620931582,35,2020
620931582,37,2022
620932101,34,2012
620932101,36,2014
620933531,35,2014
620940102,34,2020
620940102,36,2022
620940103,34,2022
620940104,36,2020
620941101,37,2010
620945103,35,2012
620945104,34,2012
620945104,36,2014
620948103,34,2022
620949105,34,2020
620949105,36,2022
620949106,33,2020
620949106,35,2022
620949107,34,2022
620950104,33,2022
620951101,35,2016
620951431,33,2020
620953103,35,2020
620953103,37,2022
620953104,34,2022
620955101,35,2010
620955101,37,2012
620955104,36,2010
620957101,35,2010
620958101,35,2010
620958101,37,2012
620958102,34,2016
620960103,36,2022
620960105,33,2020
620960105,35,2022
620961101,37,2010
620962101,33,2016
620962101,37,2020
620962103,34,2020
620964101,37,2010
620964104,35,2010
620964104,37,2012
620965102,35,2016
620965103,34,2016
620966104,34,2012
620966104,36,2014
620966107,35,2020
620966108,33,2020
620966108,35,2022
620966701,37,2022
620967101,35,2010
620967101,37,2012
620967102,35,2010
620967102,37,2012
620968101,34,2010
620968101,36,2012
620968104,37,2010
620969103,33,2014
620969103,35,2016
620972104,35,2010
620972104,37,2012
620974103,33,2016
620977101,36,2010
620977102,36,2010
620978106,35,2012
620978106,37,2014
620979101,34,2014
620979101,36,2016
620979102,34,2014
620979102,36,2016
620980101,33,2012
620980101,35,2014
620980102,33,2016
620980102,37,2020
620982105,34,2020
620982105,36,2022
620982501,33,2020
620982501,35,2022
620983102,33,2016
620983102,37,2020
620983103,35,2020
620984101,37,2010
620984102,35,2010
620984102,37,2012
620985103,36,2012
620985104,33,2010
620985104,35,2012
620985104,37,2014
620986107,34,2012
620986107,36,2014
620986108,34,2014
620986108,36,2016
620987103,33,2022
620989104,36,2010
620997103,33,2016
620997103,37,2020
620997105,36,2020
620999104,34,2022
621001101,35,2020
621001101,37,2022
621001103,33,2016
621001103,36,2020
621003104,33,2022
621004103,34,2012
621004103,36,2014
621009103,33,2014
621009103,35,2016
621009104,33,2012
621009104,35,2014
621009104,37,2016
621011104,36,2010
621012102,36,2010
621014102,36,2010
621015103,37,2010
621016101,33,2012
621016101,35,2014
621016101,37,2016
621016104,34,2014
621016104,36,2016
621018103,34,2012
621018103,36,2014
621018104,33,2012
621018104,35,2014
621018104,37,2016
621019101,33,2010
621019101,35,2012
621019101,37,2014
621019102,34,2012
621019102,36,2014
621022103,37,2010
621024103,37,2012
621025101,36,2010
621025103,35,2010
621025104,35,2012
621025104,37,2014
621028104,33,2022
621030103,34,2022
621030105,33,2022
621033102,36,2012
621033103,34,2012
621033103,36,2014
621036102,35,2010
621036102,37,2012
621038101,37,2010
621039102,34,2012
621039102,36,2014
621039105,37,2012
621040103,34,2022
621040501,34,2016
621041101,37,2010
621042104,35,2022
621046103,33,2014
621046103,35,2016
621046104,33,2016
621049101,34,2020
621049101,36,2022
621049104,34,2022
621050101,36,2010
621050102,34,2010
621050102,36,2012
621052103,34,2014
621052103,36,2016
621052104,33,2016
621052104,37,2020
621053431,34,2022
621054101,35,2010
621054101,37,2012
621055103,33,2022
621055551,34,2022
621057101,36,2010
621057102,33,2012
621057102,35,2014
621057102,37,2016
621061103,33,2022
621062551,36,2020
621063101,33,2012
621063101,35,2014
621063101,37,2016
621069103,33,2016
621069103,37,2020
621069104,34,2020
621069104,36,2022
621070103,34,2012
621071101,37,2010
621071104,35,2010
621071104,37,2012
621073103,36,2012
621073104,34,2012
621073104,36,2014
621080101,33,2014
621080101,35,2016
621080104,33,2016
621080104,37,2020
621081103,33,2016
621081103,36,2020
621081104,34,2020
621081104,36,2022
621082103,34,2014
621087101,37,2010
621088103,36,2022
621089101,33,2012
621089101,35,2014
621089101,37,2016
621089531,35,2014
621089531,37,2016
621090103,35,2016
621091101,37,2010
621091102,33,2016
621095101,33,2014
621095101,36,2016
621095103,34,2012
621095103,36,2014
621096102,34,2012
621096102,36,2014
621098102,37,2010
621099101,36,2010
621099102,33,2014
621100101,33,2020
621100101,35,2022
621103101,34,2014
621103102,37,2012
621106102,36,2010
621109103,37,2010
621109104,37,2010
621111103,34,2022
621113102,37,2010
621114101,34,2016
621117101,34,2016
621118103,36,2020
621118106,35,2020
621121101,34,2016
621121102,33,2016
621122101,34,2016
621122104,34,2012
621122104,36,2014
621124101,34,2016
621124102,34,2020
621124102,36,2022
621126101,34,2016
621126104,33,2012
621126104,35,2014
621126104,37,2016
621127103,34,2022
621127104,36,2022
621130101,37,2010
621130103,36,2010
621131101,33,2010
621131101,35,2012
621131101,37,2014
621131103,36,2010
621132103,35,2014
621132104,33,2016
621132104,37,2020
621133101,33,2020
621133101,35,2022
621133104,33,2022
621134104,33,2020
621135103,37,2020
621135104,35,2020
621137102,37,2020
621138103,34,2014
