pid,survey_count,age_35_years,all_survey_years,min_age,max_age
441911103,3,2016,2016,34,34
441939104,3,"2020,2022","2020,2022",34,36
441978103,3,"2014,2016","2014,2016",33,35
442042103,3,2012,2012,36,36
450145104,3,2010,2010,37,37
450150104,3,"2014,2016","2014,2016",34,36
450184104,3,2016,2016,33,33
450221102,3,"2010,2012","2010,2012",34,36
450221103,3,"2010,2012","2010,2012",34,36
484672431,3,2016,2016,33,33
500004101,3,"2010,2012","2010,2012",35,37
500012551,3,2020,2020,34,34
500142102,3,"2012,2014,2016","2012,2014,2016",33,37
500237502,3,2020,2020,33,33
500270581,3,2020,2020,36,36
500329531,3,2020,2020,34,34
500364104,3,"2016,2020","2016,2020",33,37
500368103,3,"2012,2014","2012,2014",34,36
500368104,3,"2014,2016","2014,2016",34,36
500388102,3,2010,2010,37,37
503745601,3,"2020,2022","2020,2022",33,35
505205601,3,"2020,2022","2020,2022",33,35
508223432,3,"2012,2014","2012,2014",33,35
510028103,3,"2012,2014","2012,2014",33,35
510060103,3,2020,2020,33,33
510063531,3,"2014,2016","2014,2016",33,35
510172601,3,2022,2022,33,33
510217103,3,"2014,2016","2014,2016",33,35
510339601,3,2022,2022,34,34
510344104,3,"2014,2016","2014,2016",34,36
510352103,3,"2010,2012","2010,2012",36,37
510362501,3,2016,2016,33,33
510379105,3,2014,2014,34,34
510385101,3,"2010,2012","2010,2012",35,37
510422101,3,"2010,2012","2010,2012",35,37
510446107,3,2016,2016,36,36
510450105,3,2022,2022,33,33
510459106,3,2020,2020,37,37
510486104,3,2020,2020,33,33
510535103,3,"2014,2016","2014,2016",34,36
510538102,3,2016,2016,33,33
510551105,3,2016,2016,37,37
510551581,3,"2016,2020","2016,2020",33,37
510570102,3,2012,2012,37,37
510601103,3,2016,2016,35,35
510795104,3,2016,2016,33,33
510855501,3,2020,2020,33,33
510922106,3,2014,2014,33,33
511460603,3,2022,2022,33,33
520008601,3,2022,2022,33,33
520036102,3,2014,2014,34,34
520071431,3,"2014,2016","2014,2016",34,36
520141102,3,"2010,2012","2010,2012",34,36
520148101,3,2010,2010,37,37
520159105,3,2014,2014,34,34
520178102,3,"2014,2016","2014,2016",33,35
520195103,3,"2010,2012","2010,2012",35,37
520206103,3,"2014,2016","2014,2016",34,36
520236103,3,2022,2022,34,34
520291105,3,"2012,2014","2012,2014",34,36
520317103,3,"2014,2016","2014,2016",33,35
520345104,3,2010,2010,37,37
520349107,3,2016,2016,34,34
520470102,3,"2012,2014","2012,2014",35,37
520520101,3,"2010,2012","2010,2012",35,37
520520102,3,"2010,2012,2014","2010,2012,2014",33,37
530026101,3,"2012,2014","2012,2014",33,35
530050102,3,2014,2014,33,33
530064103,3,2016,2016,34,34
530071104,3,2014,2014,33,33
530294102,3,"2012,2014","2012,2014",33,35
530324501,3,2016,2016,33,33
530330101,3,"2012,2014","2012,2014",33,35
530357101,3,"2010,2012","2010,2012",34,36
530387104,3,2016,2016,34,34
530433102,3,"2010,2012","2010,2012",35,37
530448103,3,"2010,2012","2010,2012",34,36
536241601,3,"2020,2022","2020,2022",34,36
546268602,3,"2020,2022","2020,2022",33,35
560298601,3,"2020,2022","2020,2022",34,36
569878601,3,2022,2022,34,34
572798601,3,2022,2022,33,33
576166601,3,2022,2022,34,34
599339601,3,"2020,2022","2020,2022",35,37
610127103,3,2014,2014,33,33
610232103,3,2016,2016,34,34
610336104,3,2016,2016,34,34
620065104,3,"2016,2020","2016,2020",33,36
620103103,3,"2012,2014,2016","2012,2014,2016",33,37
620132103,3,2022,2022,33,33
620168102,3,"2014,2016","2014,2016",34,36
620174101,3,"2012,2014","2012,2014",34,36
620213105,3,"2014,2016","2014,2016",35,37
620218103,3,2016,2016,33,33
620314601,3,2022,2022,34,34
620439103,3,2016,2016,34,34
620439104,3,2016,2016,35,35
620484102,3,2012,2012,37,37
620557104,3,2020,2020,36,36
620564104,3,2016,2016,33,33
620568103,3,"2020,2022","2020,2022",33,35
620568601,3,"2020,2022","2020,2022",34,36
620783551,3,"2020,2022","2020,2022",33,35
620801103,3,2012,2012,36,36
620801104,3,"2012,2014","2012,2014",34,36
620842103,3,2012,2012,36,36
620842104,3,"2014,2016","2014,2016",34,36
620897601,3,"2020,2022","2020,2022",34,36
620901101,3,"2012,2014","2012,2014",33,35
620904105,3,"2012,2014","2012,2014",33,35
620919102,3,2010,2010,36,36
620978106,3,"2012,2014","2012,2014",35,37
620986107,3,"2012,2014","2012,2014",34,36
620986108,3,"2014,2016","2014,2016",34,36
621004103,3,"2012,2014","2012,2014",34,36
621025101,3,2010,2010,36,36
621046104,3,2016,2016,33,33
621062551,3,2020,2020,36,36
621096102,3,"2012,2014","2012,2014",34,36
621269103,3,2016,2016,34,34
621280601,3,2022,2022,33,33
621298101,3,2014,2014,33,33
621739101,3,2014,2014,34,34
621789101,3,"2012,2014","2012,2014",34,36
621838102,3,"2012,2014,2016","2012,2014,2016",33,37
621870103,3,2016,2016,33,33
630305601,3,2022,2022,33,33
638523601,3,2020,2020,37,37
648998601,3,2020,2020,36,36
670165601,3,"2020,2022","2020,2022",34,36
679738602,3,2020,2020,37,37
812078601,3,"2020,2022","2020,2022",35,37
992056551,3,2020,2020,34,34
120052101,2,2010,2010,37,37
120052103,2,2010,2010,37,37
120067531,2,2016,2016,35,35
130035103,2,"2014,2016","2014,2016",34,36
130161103,2,2016,2016,34,34
130161104,2,"2014,2016","2014,2016",33,35
130167103,2,"2012,2014","2012,2014",33,35
130169431,2,"2012,2014","2012,2014",33,35
130178101,2,2010,2010,37,37
130248103,2,2016,2016,34,34
130248401,2,2016,2016,34,34
130392103,2,2012,2012,36,36
130392104,2,"2012,2014","2012,2014",34,36
130518102,2,"2010,2012","2010,2012",33,35
130537101,2,2010,2010,36,36
130549101,2,"2010,2012","2010,2012",34,36
130858431,2,2014,2014,34,34
130875103,2,2016,2016,37,37
131890551,2,2020,2020,33,33
132341501,2,2016,2016,33,33
133183651,2,2022,2022,33,33
139500501,2,"2014,2016","2014,2016",34,36
140038101,2,"2010,2012","2010,2012",34,36
140244651,2,2020,2020,36,36
140292101,2,2012,2012,33,33
140322501,2,2016,2016,34,34
140419106,2,2010,2010,37,37
140481601,2,"2020,2022","2020,2022",33,35
140573601,2,2022,2022,33,33
140574601,2,2020,2020,34,34
140617104,2,2020,2020,35,35
140643102,2,2022,2022,34,34
140703101,2,"2010,2012","2010,2012",35,37
140782106,2,2020,2020,37,37
140858103,2,2010,2010,37,37
168065431,2,2016,2016,33,33
179054651,2,"2020,2022","2020,2022",35,37
194206651,2,"2020,2022","2020,2022",33,35
194804551,2,"2020,2022","2020,2022",34,36
197289651,2,2022,2022,33,33
199039651,2,"2020,2022","2020,2022",34,36
201790551,2,2020,2020,35,35
205891501,2,2016,2016,36,36
208913501,2,2016,2016,33,33
210102105,2,2016,2016,34,34
210183103,2,"2012,2014","2012,2014",34,36
210241102,2,"2010,2012","2010,2012",35,37
210404101,2,2010,2010,36,36
210555102,2,"2014,2016","2014,2016",34,36
210569101,2,2012,2012,34,34
210569102,2,2012,2012,33,33
210602103,2,2022,2022,33,33
210618103,2,"2012,2014","2012,2014",33,35
210667102,2,2010,2010,36,36
210740101,2,2010,2010,37,37
210770103,2,2016,2016,34,34
210794103,2,"2020,2022","2020,2022",33,35
211102203,2,2020,2020,36,36
211426501,2,2014,2014,36,36
211487101,2,2012,2012,33,33
211487102,2,2012,2012,33,33
211781103,2,2014,2014,33,33
211967102,2,2012,2012,34,34
211970101,2,2010,2010,37,37
213131502,2,2016,2016,35,35
220006103,2,2020,2020,35,35
220179101,2,"2010,2012","2010,2012",33,35
220179102,2,2012,2012,33,33
220181101,2,2010,2010,37,37
220214103,2,2020,2020,36,36
221294501,2,2016,2016,34,34
230049431,2,2012,2012,36,36
230053431,2,"2012,2014","2012,2014",33,35
230111581,2,2016,2016,37,37
230184103,2,2020,2020,33,33
230286101,2,"2010,2012","2010,2012",34,36
230286102,2,2012,2012,33,33
230435105,2,2020,2020,37,37
230479101,2,2010,2010,37,37
230479102,2,2010,2010,37,37
230525581,2,2016,2016,34,34
230582103,2,"2010,2012","2010,2012",35,37
230582104,2,"2010,2012","2010,2012",34,36
230593103,2,2010,2010,36,36
230593104,2,"2010,2012","2010,2012",33,35
230620101,2,"2010,2012","2010,2012",35,37
235024551,2,2020,2020,34,34
241993501,2,2022,2022,33,33
242104551,2,2016,2016,33,33
243578551,2,2020,2020,35,35
249107651,2,2020,2020,36,36
254039551,2,2020,2020,36,36
256301501,2,"2014,2016","2014,2016",33,35
258758551,2,2020,2020,35,35
258880551,2,2016,2016,35,35
259301501,2,"2020,2022","2020,2022",34,36
261521651,2,"2020,2022","2020,2022",34,36
268074551,2,"2020,2022","2020,2022",33,35
271916501,2,2020,2020,37,37
278962501,2,2016,2016,33,33
281548601,2,"2020,2022","2020,2022",33,35
287661501,2,"2014,2016","2014,2016",33,35
287661502,2,"2014,2016","2014,2016",33,35
289374601,2,"2020,2022","2020,2022",34,36
310039101,2,2012,2012,34,34
310039102,2,2012,2012,34,34
310054101,2,2012,2012,33,33
310057102,2,2010,2010,37,37
310187102,2,2012,2012,36,36
310269103,2,"2010,2012","2010,2012",33,35
310276103,2,"2020,2022","2020,2022",35,37
310279104,2,"2012,2014","2012,2014",34,36
310292106,2,"2010,2012","2010,2012",34,36
310484103,2,2012,2012,34,34
310508104,2,2012,2012,34,34
310527102,2,2012,2012,34,34
310883104,2,2010,2010,37,37
310893102,2,"2010,2012","2010,2012",34,36
310932101,2,2010,2010,37,37
310960101,2,2012,2012,33,33
310973101,2,"2010,2012","2010,2012",36,37
311025101,2,2012,2012,34,34
311051106,2,"2010,2012","2010,2012",33,34
311055104,2,2012,2012,34,34
311273101,2,"2012,2014","2012,2014",35,37
311335601,2,2020,2020,36,36
311439101,2,2010,2010,36,36
311688501,2,2016,2016,33,33
311751102,2,"2012,2014","2012,2014",33,35
311996102,2,2012,2012,33,33
312022102,2,2012,2012,34,34
312209101,2,"2010,2012","2010,2012",34,36
312209102,2,2010,2010,37,37
312236102,2,2012,2012,33,33
312397551,2,2016,2016,35,35
312457651,2,"2020,2022","2020,2022",34,36
320025431,2,"2012,2014","2012,2014",35,37
320055104,2,2020,2020,36,36
320082102,2,"2020,2022","2020,2022",34,36
320140102,2,2010,2010,37,37
320200103,2,"2010,2012","2010,2012",35,37
320200105,2,"2012,2014","2012,2014",33,35
320261105,2,2012,2012,37,37
320311651,2,2022,2022,33,33
320328104,2,"2012,2014","2012,2014",34,36
320354104,2,2014,2014,37,37
320392432,2,"2014,2016","2014,2016",34,36
327345431,2,2012,2012,36,36
330121103,2,2014,2014,37,37
330150101,2,"2010,2012","2010,2012",35,37
330232103,2,"2010,2012","2010,2012",34,36
330283101,2,2012,2012,33,33
330286551,2,2020,2020,36,36
340026601,2,2020,2020,33,33
340060581,2,2016,2016,36,36
340091103,2,2016,2016,35,35
340103104,2,2014,2014,37,37
340103105,2,2014,2014,36,36
340114102,2,"2012,2014","2012,2014",34,36
340115103,2,2012,2012,37,37
340174104,2,2014,2014,37,37
340239104,2,"2012,2014","2012,2014",33,35
340249103,2,2014,2014,34,34
340278103,2,"2012,2014","2012,2014",33,35
340278104,2,2014,2014,33,33
340304104,2,2014,2014,34,34
340340102,2,"2012,2014","2012,2014",33,35
340352601,2,2022,2022,33,33
350083103,2,"2012,2014","2012,2014",35,37
350111105,2,2020,2020,33,33
350192104,2,"2010,2012","2010,2012",35,37
350213103,2,2012,2012,36,36
350216103,2,2014,2014,33,33
360138102,2,2012,2012,37,37
360177102,2,2012,2012,34,34
360206101,2,2010,2010,36,36
360229101,2,"2012,2014","2012,2014",34,36
360254101,2,"2010,2012","2010,2012",35,37
360274102,2,2010,2010,36,36
360275103,2,2014,2014,33,33
360284103,2,2014,2014,33,33
360293102,2,2012,2012,37,37
360293103,2,"2012,2014","2012,2014",34,36
360310105,2,"2012,2014","2012,2014",35,37
360310106,2,"2012,2014","2012,2014",35,37
370061104,2,2014,2014,33,33
370107101,2,2012,2012,34,34
370354104,2,2012,2012,36,36
370399103,2,"2010,2012","2010,2012",33,35
370585102,2,2012,2012,34,34
370627101,2,"2010,2012","2010,2012",35,37
370707103,2,"2014,2016","2014,2016",35,37
410026431,2,"2012,2014","2012,2014",34,36
410072102,2,2012,2012,36,36
410125104,2,"2012,2014","2012,2014",34,36
410130103,2,"2012,2014","2012,2014",33,35
410163103,2,2012,2012,37,37
410292102,2,"2012,2014","2012,2014",33,35
410367431,2,2014,2014,35,35
410565551,2,2020,2020,33,33
410640104,2,"2010,2012","2010,2012",35,37
410662102,2,2010,2010,37,37
410683101,2,"2010,2012","2010,2012",33,35
410683102,2,2012,2012,33,33
410699101,2,2012,2012,34,34
410704651,2,2022,2022,33,33
410708103,2,"2012,2014","2012,2014",33,35
410782101,2,2010,2010,36,36
410782102,2,2010,2010,36,36
410853602,2,2022,2022,33,33
410890651,2,"2020,2022","2020,2022",33,35
410933211,2,2020,2020,36,36
410963105,2,"2020,2022","2020,2022",35,37
410984104,2,2014,2014,34,34
411035104,2,2016,2016,35,35
411066102,2,2010,2010,36,36
411070203,2,2020,2020,37,37
411133103,2,2016,2016,33,33
411206104,2,2012,2012,37,37
411253433,2,2014,2014,33,33
411256104,2,"2012,2014","2012,2014",34,36
411284102,2,2012,2012,36,36
411289103,2,"2012,2014","2012,2014",33,35
411303102,2,2010,2010,37,37
411343103,2,"2012,2014","2012,2014",34,36
411405103,2,"2012,2014","2012,2014",35,37
411405104,2,2012,2012,36,36
411422103,2,2012,2012,36,36
411433102,2,2022,2022,34,34
411486531,2,2016,2016,33,33
411501103,2,2012,2012,37,37
411565104,2,"2012,2014","2012,2014",33,35
411571101,2,"2010,2012","2010,2012",34,36
411571102,2,"2010,2012","2010,2012",35,37
411589102,2,2012,2012,37,37
411690101,2,2012,2012,33,33
411754102,2,"2010,2012","2010,2012",34,36
411774104,2,2014,2014,37,37
411793106,2,"2012,2014","2012,2014",33,35
420030103,2,"2010,2012","2010,2012",33,35
420039101,2,2012,2012,33,33
420060103,2,2012,2012,34,34
420265651,2,2020,2020,36,36
420289651,2,2022,2022,33,33
420298431,2,2016,2016,37,37
420308103,2,2012,2012,33,33
420331431,2,"2012,2014","2012,2014",34,36
420340431,2,"2012,2014","2012,2014",35,37
420350101,2,2010,2010,37,37
420350104,2,2012,2012,33,33
420380104,2,2012,2012,33,33
420411106,2,2012,2012,37,37
420427551,2,2020,2020,36,36
430079101,2,2012,2012,34,34
430239431,2,2012,2012,37,37
430279105,2,"2010,2012","2010,2012",34,36
430295501,2,2016,2016,33,33
430325103,2,2012,2012,36,36
430326104,2,2012,2012,37,37
430370104,2,2014,2014,33,33
430373108,2,2014,2014,36,36
430394103,2,2010,2010,37,37
430394104,2,2010,2010,37,37
430398501,2,"2014,2016","2014,2016",33,35
430419103,2,2016,2016,33,33
430420105,2,2016,2016,33,33
430469102,2,2012,2012,37,37
430528106,2,2012,2012,37,37
430528651,2,2022,2022,35,35
430625102,2,"2010,2012","2010,2012",35,37
430732103,2,2016,2016,34,34
440088104,2,2016,2016,34,34
440116103,2,2016,2016,37,37
440206101,2,"2010,2012","2010,2012",35,37
440229103,2,"2014,2016","2014,2016",34,36
440229104,2,2016,2016,34,34
440310103,2,"2012,2014","2012,2014",33,35
440322531,2,2014,2014,36,36
440544105,2,2012,2012,33,33
440552103,2,2014,2014,33,33
440553101,2,"2010,2012","2010,2012",34,36
440593105,2,2012,2012,36,36
440639103,2,2014,2014,36,36
440647107,2,2016,2016,34,34
440732101,2,"2010,2012","2010,2012",34,36
440794101,2,"2010,2012","2010,2012",35,37
440800101,2,2010,2010,37,37
440807102,2,2012,2012,34,34
440812103,2,"2010,2012","2010,2012",35,37
440812104,2,2010,2010,36,36
440812106,2,"2010,2012","2010,2012",35,37
440812107,2,"2010,2012","2010,2012",33,35
440846102,2,2012,2012,34,34
440921531,2,2016,2016,34,34
441125101,2,"2012,2014","2012,2014",35,37
441138102,2,"2010,2012","2010,2012",33,35
441256105,2,2014,2014,34,34
441256106,2,2014,2014,34,34
441256108,2,2014,2014,34,34
441263104,2,"2012,2014","2012,2014",33,35
441339102,2,2012,2012,34,34
441419102,2,2012,2012,33,33
441460103,2,2010,2010,37,37
441482101,2,"2010,2012","2010,2012",35,37
441546105,2,2016,2016,35,35
441581104,2,"2012,2014","2012,2014",34,36
441617101,2,2010,2010,36,36
441688101,2,2010,2010,36,36
441702103,2,2016,2016,33,33
441748531,2,2016,2016,33,33
441810601,2,"2020,2022","2020,2022",35,37
441828102,2,2014,2014,34,34
441891103,2,2014,2014,34,34
441893103,2,2012,2012,36,36
441905103,2,2012,2012,37,37
441905104,2,2014,2014,34,34
441906651,2,"2020,2022","2020,2022",34,36
441911108,2,2016,2016,33,33
441916104,2,2012,2012,36,36
441916105,2,"2012,2014","2012,2014",34,36
441916106,2,2014,2014,34,34
441916110,2,"2012,2014","2012,2014",35,37
441946103,2,"2012,2014","2012,2014",33,35
441957431,2,2014,2014,37,37
441963103,2,2012,2012,37,37
441968101,2,2010,2010,37,37
441995103,2,2012,2012,36,36
442039102,2,"2012,2014","2012,2014",35,37
450008103,2,2020,2020,36,36
450088103,2,2020,2020,36,36
450106601,2,"2020,2022","2020,2022",35,37
450119581,2,2016,2016,33,33
450171105,2,2016,2016,33,33
450240105,2,2016,2016,35,35
450282652,2,2020,2020,37,37
450319651,2,2022,2022,33,33
492424651,2,"2020,2022","2020,2022",35,37
500033103,2,2014,2014,36,36
500151532,2,2014,2014,37,37
500277581,2,2016,2016,33,33
500355101,2,"2010,2012","2010,2012",35,37
500357105,2,"2010,2012","2010,2012",33,35
500372101,2,"2010,2012","2010,2012",33,34
500373101,2,"2010,2012","2010,2012",36,37
508604651,2,2022,2022,33,33
510094101,2,2010,2010,37,37
510118104,2,"2012,2014","2012,2014",33,35
510120651,2,2020,2020,35,35
510156103,2,"2012,2014","2012,2014",34,36
510197103,2,"2012,2014","2012,2014",33,35
510286105,2,"2010,2012","2010,2012",35,37
510373101,2,"2010,2012","2010,2012",34,36
510377432,2,"2012,2014","2012,2014",35,37
510429104,2,2010,2010,36,36
510442107,2,2020,2020,37,37
510474103,2,2016,2016,33,33
510478102,2,2020,2020,34,34
510481103,2,"2020,2022","2020,2022",35,37
510481104,2,2022,2022,34,34
510507102,2,2016,2016,33,33
510543103,2,2016,2016,35,35
510548108,2,2016,2016,34,34
510568101,2,2010,2010,36,36
510656106,2,2014,2014,36,36
510850101,2,"2010,2012","2010,2012",36,37
510954581,2,"2020,2022","2020,2022",34,36
510995101,2,"2010,2012","2010,2012",35,37
511012102,2,2010,2010,36,36
517489651,2,2022,2022,33,33
518477651,2,2020,2020,36,36
520020102,2,2010,2010,36,36
520094103,2,2012,2012,37,37
520094104,2,2012,2012,37,37
520147101,2,2012,2012,33,33
520147103,2,2012,2012,33,33
520169106,2,"2012,2014","2012,2014",35,37
520211601,2,2022,2022,34,34
520239103,2,2020,2020,37,37
520243101,2,2010,2010,37,37
520253104,2,2012,2012,34,34
520259101,2,"2010,2012","2010,2012",33,35
520266104,2,2010,2010,36,36
520270102,2,"2010,2012","2010,2012",35,37
520292102,2,2020,2020,36,36
520293105,2,2012,2012,37,37
520413107,2,"2014,2016","2014,2016",34,36
520438101,2,"2010,2012","2010,2012",33,35
520510108,2,"2014,2016","2014,2016",33,35
520516104,2,2016,2016,34,34
520517101,2,"2010,2012","2010,2012",35,37
520527107,2,2016,2016,33,33
520558104,2,2012,2012,37,37
521055651,2,"2020,2022","2020,2022",34,36
528511601,2,2022,2022,34,34
529591601,2,2022,2022,33,33
530021431,2,2012,2012,37,37
530072551,2,2016,2016,34,34
530094101,2,2010,2010,37,37
530148501,2,2016,2016,34,34
530152601,2,2020,2020,36,36
530203601,2,2020,2020,33,33
530208651,2,2022,2022,33,33
530231102,2,2012,2012,37,37
530323103,2,2016,2016,34,34
530353103,2,2016,2016,34,34
530362102,2,2016,2016,34,34
530450102,2,2010,2010,37,37
534509651,2,2022,2022,33,33
546519651,2,2022,2022,33,33
547983651,2,2022,2022,33,33
551011651,2,"2020,2022","2020,2022",33,35
551176602,2,2020,2020,34,34
554047601,2,2022,2022,33,33
555093431,2,"2014,2016","2014,2016",33,35
556645651,2,2022,2022,33,33
557719651,2,2022,2022,33,33
571350601,2,2022,2022,33,33
573150651,2,"2020,2022","2020,2022",35,37
573930651,2,2022,2022,33,33
579504431,2,2014,2014,33,33
588845601,2,2022,2022,33,33
600365431,2,2016,2016,33,33
601138431,2,2014,2014,34,34
610069102,2,2010,2010,37,37
610084105,2,2012,2012,34,34
610263104,2,"2014,2016","2014,2016",33,35
610289101,2,"2010,2012","2010,2012",35,37
610341103,2,"2010,2012","2010,2012",34,36
612327651,2,2022,2022,34,34
615497651,2,2022,2022,35,35
619166651,2,2022,2022,33,33
620016102,2,2012,2012,34,34
620017103,2,2012,2012,34,34
620038101,2,"2012,2014","2012,2014",34,36
620048102,2,2012,2012,36,36
620048103,2,"2012,2014","2012,2014",33,35
620055103,2,2016,2016,33,33
620065103,2,2020,2020,37,37
620174102,2,2014,2014,37,37
620195104,2,2010,2010,36,36
620232101,2,2012,2012,34,34
620240603,2,2020,2020,33,33
620277104,2,2016,2016,33,33
620305105,2,"2010,2012","2010,2012",34,36
620341603,2,2020,2020,34,34
620364101,2,2012,2012,33,33
620436104,2,2010,2010,37,37
620564106,2,2016,2016,33,33
620654601,2,2020,2020,34,34
620673101,2,2010,2010,37,37
620696102,2,2012,2012,33,33
620727106,2,"2014,2016","2014,2016",34,36
620812101,2,"2010,2012","2010,2012",33,35
620911104,2,"2010,2012","2010,2012",34,36
620911105,2,2012,2012,34,34
620940103,2,2022,2022,34,34
621025104,2,"2012,2014","2012,2014",35,37
621082103,2,2014,2014,34,34
621121102,2,2016,2016,33,33
621138103,2,2014,2014,34,34
621193431,2,"2012,2014","2012,2014",34,36
621294652,2,2022,2022,33,33
621299103,2,2016,2016,36,36
621328105,2,2016,2016,33,33
621396101,2,2010,2010,37,37
621405531,2,2016,2016,34,34
621405532,2,2016,2016,35,35
621446102,2,"2010,2012","2010,2012",34,36
621588102,2,2012,2012,37,37
621624431,2,2016,2016,34,34
621741432,2,2012,2012,36,36
621795551,2,2020,2020,33,33
